Track Name,Artist Name(s),Album Name,Album Artist Name(s),Track Duration (ms),Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,simplified_genre
Banks of the Ohio,Olivia Newton-John,Hopelessly Devoted: The Hits,Olivia Newton-John,194293,0.518,0.641,-5.98,0.0274,0.555,2.52e-6,0.174,0.674,130.097,disco
Angels,Robbie Williams,Life Thru A Lens,Robbie Williams,265000,0.429,0.594,-6.251,0.0277,0.156,4.95e-6,0.1,0.236,150.22,disco
One Mint Julep,"Ray Charles, Rudolph Toombs",R&B Classics of the 60s,Various Artists,189226,0.735,0.452,-11.934,0.146,0.691,0.772,0.0453,0.783,129.484,soul
Fly Too High - Remastered,Janis Ian,Night Rains (Remastered),Janis Ian,309580,0.821,0.563,-10.584,0.0454,0.0353,7.42e-5,0.105,0.891,128.887,folk
Pop a Bottle (Fill Me Up),Jessica Mauboy,Beautiful,Jessica Mauboy,224693,0.722,0.869,-3.104,0.0591,0.0421,1.37e-5,0.35,0.922,126.009,australian
Jessie,Joshua Kadison,Painted Desert Serenade,Joshua Kadison,319026,0.648,0.464,-11.592,0.0287,0.426,4.93e-6,0.262,0.512,142.924,acid
Freefallin - Radio Edit,Zoë Badwi,Zoë,Zoë Badwi,196874,0.528,0.93,-4.139,0.0903,0.152,0,0.356,0.22,127.932,disco
Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",Cheerleader (Felix Jaehn Remix Radio Edit),OMI,180021,0.827,0.576,-7.774,0.0372,0.184,0.029,0.0656,0.41,118.04,disco
Stars On 45 - Original Single Version,Stars On 45,Stars On 45,Stars On 45,286666,0.734,0.784,-5.84,0.0527,0.19,3.75e-6,0.621,0.963,123.086,acid
Something About You,Hayden James,Something About You (The Remixes),Hayden James,223400,0.848,0.638,-7.776,0.0791,0.352,0.0364,0.0856,0.62,115.009,house
"Love Rollercoaster (From ""Beavis and Butthead Do America"")",The Funky Groove Connection,"Love Rollercoaster (From ""Beavis and Butthead Do America"")",The Funky Groove Connection,268000,0.755,0.922,-4.753,0.0297,0.167,0.002,0.0521,0.655,117.057,acid
Elusive Butterfly,Bob Lind,Best Of,Bob Lind,168533,0.577,0.621,-8.217,0.0262,0.099,0,0.0945,0.78,94.982,folk
Heaven Help My Heart,Tina Arena,Don't Ask,Tina Arena,328093,0.521,0.72,-6.008,0.0433,0.0307,7.56e-4,0.0751,0.768,200.214,australian
"Boom, Boom, Boom, Boom! !",Vengaboys,The Best Of – Australian Tour Edition,Vengaboys,205840,0.797,0.897,-7.364,0.0399,0.0112,0.496,0.0827,0.967,138.488,disco
God's Plan,Drake,Scorpion,Drake,198973,0.754,0.449,-9.211,0.109,0.0332,8.29e-5,0.552,0.357,77.169,rap
Break Away (From That Boy),The Newbeats,The Newbeats,The Newbeats,150906,0.6,0.362,-14.238,0.0331,0.764,0.00201,0.108,0.62,122.754,soul
Heaven Is A Place On Earth,Belinda Carlisle,Heaven On Earth,Belinda Carlisle,247293,0.64,0.81,-10.19,0.033,0.031,2.22e-6,0.0492,0.804,122.868,new
Earthquake feat. Tinie Tempah,Labrinth feat. Tinie Tempah,Stereosonic Festival Anthems 2013,Various Artists,216386,0.567,0.836,-4.306,0.111,0.139,0,0.0894,0.312,76.564,acid
SAD!,XXXTENTACION,?,XXXTENTACION,166605,0.74,0.613,-4.88,0.145,0.258,0.0037200000000000002,0.123,0.473,75.023,rap
One Thing Right,"Marshmello, Kane Brown",One Thing Right,"Marshmello, Kane Brown",181823,0.659,0.625,-2.253,0.045,0.0644,0,0.582,0.442,88.042,folk
Mood (feat. iann dior),"24kGoldn, iann dior",El Dorado,24kGoldn,140877,0.701,0.727,-3.644,0.0358,0.192,0,0.128,0.76,91.008,rap
Better Than Ever,"Flight Facilities, Aloe Blacc",Better Than Ever,"Flight Facilities, Aloe Blacc",183295,0.646,0.832,-2.687,0.189,0.114,0,0.371,0.542,90.816,australian
Buses and Trains - Radio Edit,Bachelor Girl,Loved & Lost: The Best Of Bachelor Girl,Bachelor Girl,219160,0.457,0.745,-6.209,0.0356,0.0374,0,0.124,0.751,167.648,australian
Ms. Jackson,Outkast,Stankonia,Outkast,270506,0.843,0.806,-5.946,0.269,0.143,0,0.0771,0.613,94.948,rap
Go Bang,PNAU,Changa,PNAU,189092,0.598,0.893,-3.072,0.0319,0.0714,0.0159,0.146,0.485,120.972,disco
The Globe,Big Audio Dynamite,The Globe,Big Audio Dynamite,364640,0.917,0.603,-9.541,0.13,0.172,0,0.0489,0.696,113.951,new
Took the Children Away,Archie Roach,Charcoal Lane,Archie Roach,324066,0.351,0.203,-12.881,0.0336,0.837,1.97e-6,0.0703,0.325,110.071,australian
Love...Thy Will Be Done - Single Version,Martika,More Than You Know - The Best Of Martika,Martika,264960,0.721,0.372,-11.352,0.028,0.315,0.00268,0.102,0.514,91.541,new
Give In to Me,Michael Jackson,Dangerous,Michael Jackson,328626,0.502,0.855,-3.27,0.0305,0.152,4.88e-4,0.106,0.337,86.968,soul
I'll Be Your Shelter,Taylor Dayne,Can't Fight Fate,Taylor Dayne,284306,0.707,0.79,-10.427,0.0297,0.123,2.05e-4,0.0858,0.918,107.414,new
Get It,Havana Brown,Get It,Havana Brown,220000,0.695,0.658,-3.813,0.0412,9.17e-4,3.89e-5,0.505,0.523,131.974,australian
Stand By You,Marlisa,Stand By You,Marlisa,192106,0.457,0.873,-2.091,0.278,0.27,0,0.327,0.614,171.73,australian
"Shout, Pts. 1 & 2",The Isley Brothers,It's Your Thing: The Story Of The Isley Brothers,The Isley Brothers,267333,0.467,0.831,-7.661,0.0683,0.549,0,0.95,0.547,137.355,soul
Teenage Crime,Adrian Lux,Adrian Lux,Adrian Lux,168920,0.647,0.843,-4.801,0.0364,0.0192,0.686,0.104,0.328,128.015,house
Wild Things,San Cisco,San Cisco,San Cisco,185626,0.69,0.817,-8.625,0.0673,0.0304,0.00807,0.145,0.942,112.128,folk
Hey Lover,"LL COOL J, Boyz II Men",Mr. Smith,LL COOL J,284733,0.707,0.425,-12.406,0.0653,0.327,0,0.113,0.584,88.088,rap
No Diggity,"Blackstreet, Dr. Dre, Queen Pen",Another Level,Blackstreet,304600,0.868,0.646,-4.674,0.288,0.303,0,0.284,0.67,88.641,rap
That's Not My Name,The Ting Tings,We Started Nothing,The Ting Tings,310573,0.755,0.901,-3.152,0.0893,0.0451,0.0373,0.363,0.959,145.042,disco
Ghosts 'N' Stuff - Radio Edit,"deadmau5, Rob Swire",Ghosts 'n' Stuff,"deadmau5, Rob Swire",191426,0.542,0.8,-5.362,0.0804,6.69e-5,0.00541,0.79,0.41,127.964,house
Thorn in My Side - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",Revenge,"Eurythmics, Annie Lennox, Dave Stewart",253400,0.663,0.903,-2.529,0.0294,0.0421,1.44e-5,0.131,0.775,122.206,new
Bills,LunchMoney Lewis,Bills,LunchMoney Lewis,204600,0.699,0.747,-3.453,0.0964,0.274,0,0.486,0.683,126.001,rap
Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",Grateful,DJ Khaled,204173,0.671,0.672,-3.094,0.0688,0.0329,0,0.118,0.632,97.979,rap
Changing,"Sigma, Paloma Faith",Life (Deluxe),Sigma,205000,0.504,0.807,-3.839,0.0505,0.0905,0,0.142,0.378,171.061,disco
Oh Carol,Smokie,The Original Smokie Gold,Smokie,219293,0.741,0.518,-12.334,0.0575,0.0392,0,0.0407,0.878,82.251,acid
Lost & Not Found,"Chase & Status, Louis Mattrs",Brand New Machine,Chase & Status,253920,0.501,0.933,-4.611,0.0397,5.95e-4,0.00561,0.256,0.171,139.978,disco
Way Out West,"James Blundell, James Reyne",I Shall Be Released - The Best Of James Blundell,James Blundell,242666,0.625,0.791,-6.866,0.0276,0.118,3.39e-5,0.185,0.671,123.093,australian
You,Nathaniel,Yours,Nathaniel,201093,0.609,0.82,-4.469,0.0622,0.134,0,0.135,0.348,102.007,australian
I Love Your Smile,Shanice,Inner Child,Shanice,257973,0.722,0.842,-8.745,0.126,0.00955,8.45e-6,0.178,0.751,93.954,soul
Livin' It Up,"Ja Rule, Case",Pain Is Love (International Version),Ja Rule,256959,0.873,0.765,-4.088,0.321,0.0575,0,0.0498,0.638,106.024,rap
Have a Little Faith (In Us) - Edit,John Farnham,One Voice,John Farnham,287666,0.564,0.736,-10.393,0.0466,0.295,2.24e-6,0.157,0.306,93.96,australian
I'm Gonna Getcha Good! - Red Single Edit,Shania Twain,Greatest Hits,Shania Twain,242133,0.724,0.814,-3.821,0.031,0.0399,0,0.0642,0.938,123.989,folk
Gotta Tell You,Samantha Mumba,Gotta Tell You,Samantha Mumba,200160,0.739,0.75,-4.513,0.0278,0.205,0,0.157,0.758,109.983,disco
Graduation (Friends Forever),Vitamin C,Vitamin C,Vitamin C,340613,0.583,0.637,-6.464,0.0459,0.00722,0.0419,0.177,0.315,80.004,acid
Inner Ninja (feat. Olly Murs) - Remix,"Classified, Olly Murs",Inner Ninja (feat. Olly Murs) [Remix Version],Classified,191907,0.849,0.781,-6.054,0.142,0.32,0,0.0688,0.852,112.848,rap
Angel of Mine,Monica,The Boy Is Mine,Monica,250173,0.592,0.562,-6.869,0.0239,0.00373,3.23e-5,0.223,0.208,90.16,soul
Da Ya Think I'm Sexy?,"N-Trance, Rod Stewart",Da Ya Think I'm Sexy?,N-Trance,262960,0.819,0.65,-10.829,0.0395,8.14e-4,0.0127,0.47,0.794,112.307,rap
SICKO MODE,Travis Scott,ASTROWORLD,Travis Scott,312820,0.834,0.73,-3.714,0.222,0.00513,0,0.124,0.446,155.008,rap
Holiday (feat. Phiness),"Naughty By Nature, Phiness",Nineteen Naughty Nine Nature's Fury,Naughty By Nature,246706,0.912,0.582,-8.106,0.16,0.0286,0,0.0709,0.749,100.148,rap
Girl's Life,Girlfriend,Make It Come True,Girlfriend,243133,0.818,0.831,-10.451,0.0994,0.00486,4.55e-5,0.0548,0.79,112.474,acid
Keeping Score (feat. Paige IV),"L D R U, Paige IV",Keeping Score (feat. Paige IV),L D R U,182950,0.629,0.618,-5.51,0.0918,0.0245,0,0.0938,0.644,92.071,disco
So Good,B.o.B,Strange Clouds,B.o.B,213253,0.66,0.9,-5.02,0.14,0.0403,0,0.219,0.591,85.51,rap
Funky Cold Medina,Tone-Loc,Loc-ed After Dark (Expanded Edition),Tone-Loc,248160,0.984,0.781,-9.622,0.0912,0.0834,1.54e-6,0.0645,0.924,117.481,rap
The Edge of Heaven,Wham!,Music From The Edge Of Heaven,Wham!,270800,0.493,0.665,-13.817,0.0424,0.117,0,0.159,0.877,152.644,new
Dancing On My Own - Tiësto Remix,"Calum Scott, Tiësto",Dancing On My Own (Tiësto Remix),Calum Scott,224391,0.608,0.648,-5.569,0.036,0.0194,0.00104,0.0897,0.114,121.96,house
Physical,Olivia Newton-John,Hopelessly Devoted: The Hits,Olivia Newton-John,220942,0.831,0.744,-8.232,0.0403,0.0994,1.51e-4,0.173,0.885,123.876,disco
Get Up (Rattle) - Radio Edit,"Bingo Players, Far East Movement",Get Up (Rattle),"Bingo Players, Far East Movement",166932,0.801,0.985,-2.69,0.0647,0.0205,6.86e-6,0.297,0.72,127.99,house
Super Bass,Nicki Minaj,Pink Friday (Deluxe Edition),Nicki Minaj,201253,0.766,0.739,-7.49,0.228,0.0584,0.0121,0.405,0.583,126.987,rap
(If You're Not In It For Love) I'm Outta Here!,Shania Twain,The Woman In Me,Shania Twain,270026,0.772,0.761,-8.271,0.0358,0.141,0,0.0813,0.868,120.058,folk
We like to Party! (The Vengabus),Vengaboys,Greatest Hits!,Vengaboys,222458,0.785,0.931,-4.813,0.0465,0.0152,0.641,0.046,0.969,135.993,disco
Don't Play,"Anne-Marie, KSI, Digital Farm Animals",Don't Play,"Anne-Marie, KSI, Digital Farm Animals",188580,0.695,0.784,-6.564,0.0402,0.0889,0,0.0843,0.52,128.031,rap
Fit but You Know It,The Streets,A Grand Don't Come for Free,The Streets,254266,0.68,0.844,-1.729,0.299,0.23,0,0.0305,0.895,172.302,rap
O-o-h Child,The Five Stairsteps,The First Family of Soul: The Best of The Five Stairsteps,The Five Stairsteps,197160,0.488,0.754,-7.95,0.0381,0.00154,2.42e-5,0.678,0.664,88.368,soul
Needles and Pins,Smokie,The Best of Smokie,Smokie,162760,0.683,0.813,-8.549,0.028,0.0117,0,0.0466,0.752,122.072,acid
I Swear,All-4-One,Rhino Hi-Five: All-4-One,All-4-One,259853,0.532,0.407,-9.658,0.0233,0.235,0,0.117,0.23,83.207,soul
Not Giving In (feat. John Newman & Alex Clare),"Rudimental, John Newman, Alex Clare",Home,Rudimental,239733,0.465,0.639,-7.259,0.0632,0.0169,0.00261,0.155,0.136,159.044,disco
"Operation Blade (7"" Radio Edit)",Public Domain,Hard Hop Superstars,Public Domain,186066,0.536,0.977,-6.379,0.0658,2.43e-4,0.74,0.441,0.346,140.07,acid
Rainy Days and Mondays,Dami Im,Classic Carpenters,Dami Im,209146,0.406,0.537,-5.423,0.0258,0.699,5.18e-5,0.101,0.169,75.91,australian
West End Riot,The Living End,The Living End,The Living End,233800,0.465,0.978,-4.172,0.0675,0.0102,2.46e-5,0.273,0.545,95.624,australian
Use Me,Bill Withers,The Essential Bill Withers,Bill Withers,222533,0.767,0.666,-10.223,0.0545,0.0422,0.00276,0.0743,0.937,154.51,soul
Get Ready for This,2 Unlimited,Get Ready!,2 Unlimited,225493,0.824,0.712,-13.51,0.083,0.109,2.71e-4,0.0678,0.961,124.91,rap
Love's Theme,The Love Unlimited Orchestra,The Best Of Love Unlimited Orchestra,The Love Unlimited Orchestra,248266,0.589,0.61,-10.542,0.0325,0.00166,0.808,0.265,0.712,97.072,disco
Do The Bird,Dee Dee Sharp,It's Mashed Potato Time/Do The Bird,Dee Dee Sharp,132880,0.649,0.688,-5.316,0.0449,0.188,0,0.0471,0.945,79.157,soul
Goosebumps - Remix,"Travis Scott, HVME",Goosebumps (Remix),"Travis Scott, HVME",163024,0.837,0.565,-8.001,0.0405,0.475,0,0.216,0.81,124.981,house
16,Sneaky Sound System,2,Sneaky Sound System,222613,0.59,0.786,-3.126,0.0873,0.00338,2.06e-5,0.134,0.902,129.976,australian
The Hampsterdance Song,Hampton The Hampster,Hampsterdance Album,Hampton The Hampster,212866,0.729,0.93,-7.96,0.0405,0.145,0.338,0.92,0.965,136.014,acid
Five More Hours,"Deorro, Chris Brown",Good Evening,Deorro,211975,0.699,0.883,-3.226,0.219,0.0288,0,0.817,0.499,127.961,house
I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,"Michael Jackson, Siedah Garrett",Bad 25th Anniversary,Michael Jackson,251760,0.657,0.467,-8.925,0.0341,0.667,1.92e-6,0.0295,0.276,100.139,soul
Somebody Like You,Keith Urban,Golden Road,Keith Urban,323040,0.624,0.84,-5.768,0.0337,0.108,5.46e-4,0.144,0.656,111.02,folk
Comeback,Grinspoon,Six to Midnight,Grinspoon,186733,0.536,0.776,-4.59,0.0332,0.00432,0,0.129,0.467,108.031,australian
My Place - Album Version / Explicit,"Nelly, Jaheim",Suit,Nelly,336506,0.6,0.641,-4.237,0.0423,0.0498,1.49e-6,0.0982,0.642,163.153,rap
All I Ask,Chase Martin,All I Ask,Chase Martin,277706,0.422,0.318,-6.692,0.0303,0.74,0,0.11,0.305,140.689,acid
Wild Strawberries,PNAU,PNAU (Tour Edition),PNAU,235106,0.647,0.933,-4.056,0.111,3.51e-4,0.00277,0.334,0.332,119.921,disco
Lay Back in the Arms of Someone,Smokie,Bright Lights and Back Alleys (New Extended Version),Smokie,245106,0.594,0.75,-7.216,0.0299,0.0757,2.44e-4,0.0593,0.693,122.949,acid
Marry Me,Robbie Williams,The Heavy Entertainment Show (Deluxe),Robbie Williams,233826,0.208,0.49,-4.851,0.0362,0.11,0,0.086,0.26,164.341,disco
They Won't Let My Girlfriend Talk to Me,Jimmy & the Boys,Teddy Boys Picnic,Jimmy & the Boys,198546,0.604,0.596,-10.021,0.0315,0.528,0,0.0582,0.337,127.552,acid
Harder to Breathe,"Love\, Marco",Harder to Breathe,"Love\, Marco",165666,0.638,0.563,-7.609,0.0331,0.515,0,0.0758,0.429,90.021,acid
In A Big Country,Big Country,The Crossing,Big Country,285200,0.617,0.724,-9.067,0.0354,0.00253,0.00529,0.0594,0.827,126.378,new
Amigo,Caramel Blue,Gold Bars & Cuban Cigars,Caramel Blue,154737,0.688,0.621,-7.315,0.0451,0.0378,0.704,0.108,0.328,96.974,acid
Image Of A Girl,The Safaris,Teen Idols Of The Past,Various Artists,156720,0.186,0.371,-10.693,0.0369,0.739,0,0.0754,0.365,62.97,acid
Love Is All I Got,"Feed Me, Crystal Fighters",Calamari Tuesday,Feed Me,185917,0.613,0.771,-6.056,0.0469,7.22e-4,0,0.59,0.41,130.004,house
Xanadu,Olivia Newton-John,Xanadu - Original Motion Picture Soundtrack,Electric Light Orchestra,208240,0.635,0.584,-9.112,0.0296,0.118,0,0.29,0.711,127.626,disco
Whatever We Want,Havana Brown,Whatever We Want,Havana Brown,207180,0.626,0.82,-4.506,0.07,0.0062,1.4e-6,0.129,0.476,128.023,australian
Sky,Sonique,Hear My Cry,Sonique,266720,0.606,0.767,-7.302,0.0335,0.0887,4.17e-6,0.165,0.765,143.087,acid
"Can't Take My Eyes off of You - From ""Jersey Boys""",John Lloyd Young,Jersey Boys Original Broadway Cast Recording,Jersey Boys,197373,0.692,0.794,-6.629,0.11,0.11,0,0.138,0.464,131.999,acid
Maybe Tonight,Kate DeAraugo,A Place I've Never Been,Kate DeAraugo,218413,0.492,0.511,-4.822,0.0283,0.702,1.59e-6,0.109,0.317,133.954,australian
Hey Mr. D.J. - Original Mix - Edit,Zhané,Pure... Hip Hop,Various Artists,256186,0.84,0.668,-5.841,0.0631,0.0187,0.00167,0.1,0.89,101.295,soul
Beach Baby,The First Class,Beach Baby: The Greatest Hits,The First Class,314523,0.394,0.787,-10.432,0.0671,0.0339,1.79e-4,0.861,0.431,135.351,acid
A.I.M. Fire!,Art vs Science,The Experiment,Art vs Science,239493,0.602,0.887,-3.122,0.0339,0.00148,0.00135,0.191,0.822,125.947,australian
Wizard - Radio Edit,"Martin Garrix, Jay Hardway",Wizard,"Martin Garrix, Jay Hardway",202411,0.565,0.916,-4.715,0.052,0.00439,0.488,0.616,0.0795,127.844,house
Don't Wake Me Up,Chris Brown,Fortune (Deluxe Version),Chris Brown,222306,0.602,0.691,-5.197,0.051,0.0548,0,0.144,0.206,127.967,rap
Love Me Again,John Newman,Tribute,John Newman,239894,0.5,0.892,-4.714,0.0433,0.00445,4.22e-4,0.0969,0.233,126.019,disco
The Sound Of Breaking Up,Paul Mac,3000 Feet High,Paul Mac,205960,0.726,0.638,-7.553,0.0285,0.0914,0,0.0792,0.482,110.45,acid
Let the Little Girl Dance,Billy Bland,The Original Hit Recording - Let the Little Girl Dance,Billy Bland,143098,0.585,0.527,-9.551,0.0716,0.255,0,0.361,0.965,143.418,acid
I Choose You,Mario,D.N.A.,Mario,263013,0.673,0.628,-5.192,0.0683,0.0819,0,0.0812,0.708,90.107,rap
Hero (feat. Josey Scott),"Chad Kroeger, Josey Scott",Hero (feat. Josey Scott),Chad Kroeger,200480,0.427,0.843,-4.54,0.0364,0.00216,0,0.179,0.304,147.387,acid
Turning Japanese - Non Stop Edit,The Vapors,New Clear Days,The Vapors,224106,0.503,0.908,-5.845,0.0641,0.0273,7.88e-5,0.396,0.92,179.929,new
Killing Me Softly With His Song,Fugees,The Score,Fugees,298773,0.765,0.29,-17.117,0.139,0.0279,1.02e-6,0.571,0.506,92.409,rap
Music Sounds Better With You,Stardust,Music Sounds Better With You,Stardust,403293,0.735,0.72,-7.04,0.336,0.00105,0.15,0.382,0.364,124.174,house
Aerial Love,Daniel Johns,Talk,Daniel Johns,214947,0.763,0.247,-9.163,0.0421,0.489,0.0397,0.107,0.263,91.999,acid
We Walk,The Ting Tings,We Started Nothing,The Ting Tings,244653,0.803,0.824,-4.446,0.0359,0.265,0.00202,0.0778,0.753,116.988,disco
When You Were Mine,Taylor Henderson,Burnt Letters,Taylor Henderson,208026,0.582,0.686,-5.361,0.048,0.385,0,0.0932,0.209,120.166,australian
Sexcrime (Nineteen Eighty-Four),"Eurythmics, Annie Lennox, Dave Stewart",Greatest Hits,"Eurythmics, Annie Lennox, Dave Stewart",233306,0.673,0.701,-12.632,0.0491,0.0303,3.65e-6,0.163,0.558,119.091,new
Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Wanz",The Heist (Deluxe Edition),Macklemore & Ryan Lewis,235613,0.781,0.526,-6.985,0.293,0.0619,0,0.0457,0.662,94.992,rap
Circles,Post Malone,Hollywood's Bleeding,Post Malone,215280,0.695,0.762,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042,rap
I Feel the Earth Move,Martika,More Than You Know - The Best Of Martika,Martika,254400,0.708,0.94,-6.543,0.0289,0.0423,0.0124,0.0381,0.964,124.717,new
I Wish I Knew How It Would Feel to Be Free,Nina Simone,Silk & Soul (Expanded Edition),Nina Simone,188613,0.687,0.51,-8.501,0.076,0.745,0,0.117,0.666,122.253,soul
Hit the Road Jack,Ray Charles,Georgia On My Mind,Ray Charles,118266,0.613,0.618,-11.831,0.257,0.568,0,0.727,0.94,172.741,soul
Italo House Mix,Rococo,Italo House Mix (UK Chart Top 100 - No. 54),Rococo,231333,0.743,0.844,-14.749,0.0444,0.0191,0.681,0.0704,0.791,121.742,acid
Need U (100%) - Radio Edit,"Duke Dumont, A*M*E",Need U (100%),Duke Dumont,174121,0.67,0.848,-5.103,0.0537,0.00174,0.00168,0.385,0.457,124.029,house
Circles,Post Malone,Circles,Post Malone,214906,0.704,0.758,-3.537,0.0402,0.233,0.00144,0.0924,0.534,120.003,rap
Every 1's a Winner - Single Version,Hot Chocolate,Every 1's a Winner,Hot Chocolate,289266,0.727,0.548,-7.393,0.0291,0.0621,0.516,0.133,0.929,107.826,disco
rockstar (feat. 21 Savage),"Post Malone, 21 Savage",beerbongs & bentleys,Post Malone,218146,0.585,0.52,-6.136,0.0712,0.124,7.01e-5,0.131,0.129,159.801,rap
Self Control,Laura Branigan,Self Control,Laura Branigan,246440,0.814,0.686,-12.172,0.0342,0.219,0.00382,0.155,0.778,106.679,new
I Know There's Something Going On,Frida,Something's Going On (Remastered),Frida,326746,0.585,0.795,-8.269,0.0358,0.0412,0.291,0.0834,0.865,109.011,acid
Kiss Me Thru The Phone,"Soulja Boy, Sammie",iSouljaBoyTellem,Soulja Boy,193386,0.757,0.719,-3.797,0.108,0.0192,0,0.084,0.814,150.011,rap
Just Friends,"Hayden James, Boy Matthews",Just Friends,"Hayden James, Boy Matthews",238991,0.639,0.685,-4.571,0.049,0.105,0,0.143,0.363,110.041,house
If I Were A Carpenter,Four Tops,Reach Out,Four Tops,168800,0.585,0.571,-8.342,0.0271,0.197,0,0.245,0.666,126.836,soul
Rhythm Of The Night,DeBarge,Rhythm Of The Night,DeBarge,229106,0.716,0.762,-12.304,0.0457,0.0761,2.26e-5,0.0806,0.957,115.121,soul
I Like The Way - Radio Edit,Bodyrockers,Bodyrockers (International Version),Bodyrockers,200053,0.642,0.851,-3.638,0.0431,0.0248,0.0146,0.084,0.777,127.988,disco
Closer to Free,Bodeans,The Best of BoDeans - Slash and Burn,Bodeans,190640,0.497,0.875,-8.84,0.0355,4.59e-5,0.00399,0.625,0.505,98.171,acid
Run This Town,"JAY-Z, Rihanna, Kanye West",The Blueprint 3,JAY-Z,267506,0.657,0.92,-1.836,0.275,0.267,0,0.365,0.457,86.771,rap
"Show Me Heaven - From ""Days Of Thunder"" Soundtrack",Maria McKee,Drivetime,Various Artists,222866,0.522,0.495,-9.096,0.0263,0.105,1.76e-4,0.0537,0.513,155.884,acid
Whatever You Like,T.I.,Paper Trail,T.I.,249533,0.68,0.672,-6.199,0.0814,0.0202,0,0.224,0.495,149.994,rap
Cinderella Rockefella,Esther and Abi Ofarim,Die Ofarim-Story,Esther and Abi Ofarim,148666,0.521,0.371,-14.51,0.0401,0.919,1.08e-5,0.0981,0.736,130.027,acid
Feel It - Radio Version,"The Tamperer, Maya",Hands Up!,Various Artists,178880,0.871,0.974,-6.722,0.0486,0.097,0.0384,0.0542,0.653,125.05,disco
Barbra Streisand - Radio Edit,Duck Sauce,Barbra Streisand,Duck Sauce,196533,0.769,0.922,-1.966,0.108,9.39e-4,0.197,0.233,0.506,127.965,house
Run This Town,"JAY-Z, Rihanna, Kanye West",The Blueprint 3,JAY-Z,267520,0.632,0.924,-1.802,0.29,0.281,0,0.263,0.441,86.844,rap
Love Has No Pride - 2017 Remastered,Daryl Braithwaite,Days Go By: The Definitive Greatest Hits Collection,Daryl Braithwaite,203066,0.382,0.429,-7.054,0.0269,0.182,0,0.214,0.264,89.017,australian
Hurricane,Faker,Addicted Romantic,Faker,199666,0.406,0.906,-2.073,0.0817,3.44e-4,0.0361,0.278,0.589,95.799,australian
Coward Of The County,Kenny Rogers,Kenny,Kenny Rogers,258733,0.652,0.433,-12.843,0.0588,0.134,7.37e-6,0.146,0.675,91.471,folk
Pornstar,Amy Meredith,Restless,Amy Meredith,196413,0.456,0.949,-3.692,0.15,0.00499,0,0.367,0.515,148.061,acid
Georgia On My Mind,Ray Charles,Georgia On My Mind,Ray Charles,216613,0.282,0.247,-11.838,0.0305,0.839,0,0.144,0.255,112.146,soul
I Honestly Love You,Olivia Newton-John,Hopelessly Devoted: The Hits,Olivia Newton-John,217665,0.357,0.174,-12.977,0.0334,0.968,5.52e-5,0.115,0.145,131.497,disco
Because I Love You,Montaigne,Glorious Heights,Montaigne,217618,0.765,0.833,-3.461,0.033,0.11,0,0.0306,0.961,118.007,australian
